family_code,family_zh,family,spid,zh_name,name,en_name,reg_tw,reg_matsu,reg_kingmen,tw_endemic,consv_status
C26,三趾鶉科,Turnicidae,223,林三趾鶉,Turnix sylvaticus,Small Buttonquail,留、稀,無,無,,
C26,三趾鶉科,Turnicidae,225,棕三趾鶉,Turnix suscitator,Barred Buttonquail,留、普,無,無,特有亞種(T. s. rostratus),
C27,燕鴴科,Glareolidae,226,燕鴴,Glareola maldivarum,Oriental Pratincole,夏、普,過、稀,過、稀/夏、不普,,III
C28,賊鷗科,Stercorariidae,230,長尾賊鷗,Stercorarius longicaudus,Long-tailed Jaeger,海、稀,海、稀,無,,
C28,賊鷗科,Stercorariidae,228,中賊鷗,Stercorarius pomarinus,Pomarine Jaeger,海、稀,海、稀,無,,
C28,賊鷗科,Stercorariidae,227,灰賊鷗,Stercorarius maccormicki,South Polar Skua,迷,無,無,,
C28,賊鷗科,Stercorariidae,229,短尾賊鷗,Stercorarius parasiticus,Parasitic Jaeger,海、稀,海、稀,無,,
C29,海雀科,Alcidae,233,冠海雀,Synthliboramphus wumizusume,Japanese Murrelet,海、稀,海、稀,無,,
C29,海雀科,Alcidae,231,崖海鴉,Uria aalge,Common Murre,迷,無,無,,
C29,海雀科,Alcidae,232,扁嘴海雀,Synthliboramphus antiquus,Ancient Murrelet,海、稀,海、稀,無,,
C30,鷗科,Laridae,254,黑玄燕鷗,Anous minutus,Black Noddy,迷,無,無,,
C30,鷗科,Laridae,255,烏領燕鷗,Onychoprion fuscatus,Sooty Tern,夏、稀/過、稀,夏、稀,無,,
C30,鷗科,Laridae,257,白腰燕鷗,Onychoprion aleuticus,Aleutian Tern,過、不普,過、稀,無,,
C30,鷗科,Laridae,259,鷗嘴燕鷗,Gelochelidon nilotica,Gull-billed Tern,冬、稀/過、不普,過、稀,過、不普,,
C30,鷗科,Laridae,270,黑嘴端鳳頭燕鷗,Thalasseus bernsteini,Chinese Crested Tern,過、稀,夏、稀,無,,I
C30,鷗科,Laridae,267,鳳頭燕鷗,Thalasseus bergii,Great Crested Tern,夏、不普,夏、普,夏、不普,,II
C30,鷗科,Laridae,265,蒼燕鷗,Sterna sumatrana,Black-naped Tern,夏、不普,夏、普,夏、不普,,II
C30,鷗科,Laridae,264,紅燕鷗,Sterna dougallii,Roseate Tern,夏、不普,夏、普,夏、不普,,II
C30,鷗科,Laridae,258,小燕鷗,Sternula albifrons,Little Tern,留、不普/夏、不普,過、稀,過、不普,,II
C30,鷗科,Laridae,256,白眉燕鷗,Onychoprion anaethetus,Bridled Tern,夏、不普,夏、普,夏、不普,,II
C30,鷗科,Laridae,253,玄燕鷗,Anous stolidus,Brown Noddy,夏、稀,過、稀,夏、稀,,II
C30,鷗科,Laridae,236,黑嘴鷗,Saundersilarus saundersi,Saunders''s Gull,冬、不普,無,冬、稀/過、稀,,II
C30,鷗科,Laridae,269,小鳳頭燕鷗,Thalasseus bengalensis,Lesser Crested Tern,迷,無,無,,
C30,鷗科,Laridae,268,白嘴端燕鷗,Thalasseus sandvicensis,Sandwich Tern,迷,無,無,,
C30,鷗科,Laridae,266,燕鷗,Sterna hirundo,Common Tern,過、普,過、稀,過、稀,,
C30,鷗科,Laridae,263,黑腹燕鷗,Chlidonias hybrida,Whiskered Tern,冬、普/過、普,過、不普,過、不普,,
C30,鷗科,Laridae,262,白翅黑燕鷗,Chlidonias leucopterus,White-winged Tern,冬、稀/過、普,過、不普,過、不普,,
C30,鷗科,Laridae,261,黑浮鷗,Chlidonias niger,Black Tern,迷,無,無,,
C30,鷗科,Laridae,234,三趾鷗,Rissa tridactyla,Black-legged Kittiwake,冬、稀,過、稀,過、稀,,
C30,鷗科,Laridae,235,叉尾鷗,Xema sabini,Sabine''s Gull,迷,無,無,,
C30,鷗科,Laridae,237,細嘴鷗,Chroicocephalus genei,Slender-billed Gull,迷,無,無,,
C30,鷗科,Laridae,238,澳洲紅嘴鷗,Chroicocephalus novaehollandiae,Silver Gull,迷,無,無,,
C30,鷗科,Laridae,239,紅嘴鷗,Chroicocephalus ridibundus,Black-headed Gull,冬、普,過、稀,冬、普,,
C30,鷗科,Laridae,240,棕頭鷗,Chroicocephalus brunnicephalus,Brown-headed Gull,迷,無,無,,
C30,鷗科,Laridae,241,小鷗,Hydrocoloeus minutus,Little Gull,迷,無,無,,
C30,鷗科,Laridae,242,笑鷗,Leucophaeus atricilla,Laughing Gull,迷,無,無,,
C30,鷗科,Laridae,243,弗氏鷗,Leucophaeus pipixcan,Franklin''s Gull,迷,無,無,,
C30,鷗科,Laridae,244,遺鷗,Ichthyaetus relictus,Relict Gull,無,無,迷,,
C30,鷗科,Laridae,245,漁鷗,Ichthyaetus ichthyaetus,Pallas''s Gull,冬、稀,無,迷,,
C30,鷗科,Laridae,246,黑尾鷗,Larus crassirostris,Black-tailed Gull,冬、不普,夏、普/過、普,冬、稀,,
C30,鷗科,Laridae,247,海鷗,Larus canus,Mew Gull,冬、稀,過、稀,冬、稀,,
C30,鷗科,Laridae,248,銀鷗,Larus argentatus,Herring Gull,冬、稀,過、不普,冬、不普,,
C30,鷗科,Laridae,249,裏海銀鷗,Larus cachinnans,Caspian Gull,冬、稀,無,無,,
C30,鷗科,Laridae,260,裏海燕鷗,Hydroprogne caspia,Caspian Tern,冬、不普,無,冬、普,,
C30,鷗科,Laridae,250,小黑背鷗,Larus fuscus,Lesser Black-backed Gull,冬、稀,過、稀,無,,
C30,鷗科,Laridae,251,灰背鷗,Larus schistisagus,Slaty-backed Gull,冬、稀,過、稀,冬、不普,,
C30,鷗科,Laridae,252,北極鷗,Larus hyperboreus,Glaucous Gull,迷,無,無,,
C31,鳩鴿科,Columbidae,279,長尾鳩,Macropygia tenuirostris,Philippine Cuckoo-Dove,留、蘭嶼不普,無,無,,
C31,鳩鴿科,Columbidae,282,厚嘴綠鳩,Treron curvirostra,Thick-billed Pigeon,無,迷,無,,
C31,鳩鴿科,Columbidae,283,綠鳩,Treron sieboldii,White-bellied Pigeon,留、不普,過、稀,過、稀,,
C31,鳩鴿科,Columbidae,285,小綠鳩,Ptilinopus leclancheri,Black-chinned Fruit-Dove,留、稀,無,無,,
C31,鳩鴿科,Columbidae,271,野鴿,Columba livia,Rock Pigeon,引進種、普,引進種、稀,引進種、稀,,
C31,鳩鴿科,Columbidae,272,灰林鴿,Columba pulchricollis,Ashy Wood-Pigeon,留、不普,無,無,,
C31,鳩鴿科,Columbidae,273,黑林鴿,Columba janthina,Japanese Wood-Pigeon,迷,迷,迷,,
C31,鳩鴿科,Columbidae,274,金背鳩,Streptopelia orientalis,Oriental Turtle-Dove,留、普,留、不普/過、不普,冬、普,特有亞種(S. o. orii),
C31,鳩鴿科,Columbidae,275,灰斑鳩,Streptopelia decaocto,Eurasian Collared-Dove,引進種、稀,無,迷,,
C31,鳩鴿科,Columbidae,284,紅頭綠鳩,Treron formosae,Whistling Green-Pigeon,留、稀,無,迷,特有亞種(T. f. formosae),II
C31,鳩鴿科,Columbidae,281,橙胸綠鳩,Treron bicinctus,Orange-breasted Pigeon,迷,無,無,,
C31,鳩鴿科,Columbidae,276,紅鳩,Streptopelia tranquebarica,Red Collared-Dove,留、普,留、稀,留、不普,,
C31,鳩鴿科,Columbidae,277,珠頸斑鳩,Streptopelia chinensis,Spotted Dove,留、普,留、普,留、普,,
C31,鳩鴿科,Columbidae,278,斑尾鵑鳩,Macropygia unchall,Barred Cuckoo-Dove,無,迷,迷,,
C31,鳩鴿科,Columbidae,280,翠翼鳩,Chalcophaps indica,Emerald Dove,留、不普,無,過、稀,,
C32,杜鵑科,Cuculidae,287,斑翅鳳頭鵑,Clamator jacobinus,Pied Cuckoo,迷,無,無,,
C32,杜鵑科,Cuculidae,293,北方中杜鵑,Cuculus optatus,Oriental Cuckoo,夏、普,過、不普,過、稀,,
C32,杜鵑科,Cuculidae,292,大杜鵑,Cuculus canorus,Common Cuckoo,過、稀,過、稀,無,,
C32,杜鵑科,Cuculidae,291,四聲杜鵑,Cuculus micropterus,Indian Cuckoo,過、稀,過、稀,過、不普/夏、不普,,
C32,杜鵑科,Cuculidae,286,冠郭公,Clamator coromandus,Chestnut-winged Cuckoo,過、稀,過、稀,過、稀,,
C32,杜鵑科,Cuculidae,299,番鵑,Centropus bengalensis,Lesser Coucal,留、普,迷,留、稀,,
C32,杜鵑科,Cuculidae,298,褐翅鴉鵑,Centropus sinensis,Greater Coucal,無,留、不普,留、普,,
C32,杜鵑科,Cuculidae,297,噪鵑,Eudynamys scolopaceus,Asian Koel,過、稀,過、稀,夏、不普,,
C32,杜鵑科,Cuculidae,296,烏鵑,Surniculus dicruroides,Fork-tailed Drongo-Cuckoo,迷,過、稀,過、稀,,
C32,杜鵑科,Cuculidae,295,八聲杜鵑,Cacomantis merulinus,Plaintive Cuckoo,迷,過、稀,無,,
C32,杜鵑科,Cuculidae,294,小杜鵑,Cuculus poliocephalus,Lesser Cuckoo,過、稀,過、稀,過、稀,,
C32,杜鵑科,Cuculidae,290,北方鷹鵑,Hierococcyx hyperythrus,Northern Hawk-Cuckoo,迷,過、稀,無,,
C32,杜鵑科,Cuculidae,289,棕腹鷹鵑,Hierococcyx nisicolor,Hodgson''s Hawk-Cuckoo,迷,過、稀,無,,
C32,杜鵑科,Cuculidae,288,鷹鵑,Hierococcyx sparverioides,Large Hawk-Cuckoo,夏、普,過、稀,夏、稀,,
C33,草鴞科,Tytonidae,300,草鴞,Tyto longimembris,Australasian Grass-Owl,留、稀,無,冬、稀,特有亞種(T. l. pithecops),I
C34,鴟鴞科,Strigidae,312,褐鷹鴞,Ninox japonica,Northern Boobook,留、不普/過、不普,過、稀,過、稀,,II
C34,鴟鴞科,Strigidae,311,短耳鴞,Asio flammeus,Short-eared Owl,冬、不普,過、稀,冬、稀,,II
C34,鴟鴞科,Strigidae,310,長耳鴞,Asio otus,Long-eared Owl,冬、稀,無,冬、稀,,II
C34,鴟鴞科,Strigidae,309,東方灰林鴞,Strix nivicola,Himalayan Owl,留、稀,無,無,特有亞種(S. n. yamadae),II
C34,鴟鴞科,Strigidae,308,褐林鴞,Strix leptogrammica,Brown Wood-Owl,留、稀,無,無,,II
C34,鴟鴞科,Strigidae,307,縱紋腹小鴞,Athene noctua,Little Owl,迷,無,迷,,II
C34,鴟鴞科,Strigidae,306,鵂鶹,Glaucidium brodiei,Collared Owlet,留、不普,無,無,特有亞種(G. b. pardalotum),II
C34,鴟鴞科,Strigidae,305,黃魚鴞,Ketupa flavipes,Tawny Fish-Owl,留、稀,無,無,,II
C34,鴟鴞科,Strigidae,304,東方角鴞,Otus sunia,Oriental Scops-Owl,過、不普,過、稀,過、稀,,II
C34,鴟鴞科,Strigidae,303,蘭嶼角鴞,Otus elegans,Ryukyu Scops-Owl,留、蘭嶼普,無,無,特有亞種(O. e. botelensis),II
C34,鴟鴞科,Strigidae,302,領角鴞,Otus lettia,Collared Scops-Owl,留、普,無,迷,特有亞種(O. l. glabripes),II
C34,鴟鴞科,Strigidae,301,黃嘴角鴞,Otus spilocephalus,Mountain Scops-Owl,留、普,無,無,特有亞種(O. s. hambroecki),II
C35,夜鷹科,Caprimulgidae,314,臺灣夜鷹,Caprimulgus affinis,Savanna Nightjar,留、普,過、稀,過、稀,特有亞種(C. a. stictomus),
C35,夜鷹科,Caprimulgidae,313,普通夜鷹,Caprimulgus indicus,Gray Nightjar,過、稀,過、稀,過、稀,,
C36,雨燕科,Apodidae,319,小雨燕,Apus nipalensis,House Swift,留、普,留、不普,留、普,特有亞種(A. n. kuntzi),
C36,雨燕科,Apodidae,315,白喉針尾雨燕,Hirundapus caudacutus,White-throated Needletail,過、稀,過、稀,過、稀,,
C36,雨燕科,Apodidae,316,灰喉針尾雨燕,Hirundapus cochinchinensis,Silver-backed Needletail,留、稀,無,無,特有亞種(H. c. formosanus),
C36,雨燕科,Apodidae,317,短嘴金絲燕,Aerodramus brevirostris,Himalayan Swiftlet,過、稀,無,過、稀,,
C36,雨燕科,Apodidae,318,叉尾雨燕,Apus pacificus,Pacific Swift,留、不普/過、不普,夏、普,過、稀,,
C37,翠鳥科,Alcedinidae,326,斑翡翠,Ceryle rudis,Pied Kingfisher,無,過、稀,留、不普,,
C37,翠鳥科,Alcedinidae,320,翠鳥,Alcedo atthis,Common Kingfisher,留、普/過、不普,留、普,留、普,,
C37,翠鳥科,Alcedinidae,324,黑頭翡翠,Halcyon pileata,Black-capped Kingfisher,冬、稀/過、稀,過、稀,冬、不普,,
C37,翠鳥科,Alcedinidae,323,蒼翡翠,Halcyon smyrnensis,White-throated Kingfisher,過、稀,留、不普,留、不普,,
C37,翠鳥科,Alcedinidae,325,白領翡翠,Todiramphus chloris,Collared Kingfisher,迷,無,無,,
C37,翠鳥科,Alcedinidae,322,赤翡翠,Halcyon coromanda,Ruddy Kingfisher,過、稀,過、稀,過、稀,,
C37,翠鳥科,Alcedinidae,321,三趾翠鳥,Ceyx erithaca,Black-backed Dwarf-Kingfisher,迷,迷,無,,
C38,蜂虎科,Meropidae,328,彩虹蜂虎,Merops ornatus,Rainbow Bee-eater,迷,無,無,,
C38,蜂虎科,Meropidae,327,栗喉蜂虎,Merops philippinus,Blue-tailed Bee-eater,迷,無,夏、普,,
C39,佛法僧科,Coraciidae,329,佛法僧,Eurystomus orientalis,Dollarbird,過、稀,過、普,過、稀,,
C40,戴勝科,Upupidae,330,戴勝,Upupa epops,Eurasian Hoopoe,冬、稀/過、稀,過、普,留、普/過、不普,,
C41,鬚鴷科,Megalaimidae,331,五色鳥,Megalaima nuchalis,Taiwan Barbet,留、普,無,無,特有種,
C42,啄木鳥科,Picidae,333,小啄木,Dendrocopos canicapillus,Gray-capped Woodpecker,留、普,無,無,,
C42,啄木鳥科,Picidae,334,大赤啄木,Dendrocopos leucotos,White-backed Woodpecker,留、不普,無,無,特有亞種(D. l. insularis),II
C42,啄木鳥科,Picidae,335,綠啄木,Picus canus,Gray-faced Woodpecker,留、稀,無,無,,II
C42,啄木鳥科,Picidae,332,地啄木,Jynx torquilla,Eurasian Wryneck,冬、稀/過、稀,過、稀,冬、不普,,
C43,隼科,Falconidae,340,遊隼,Falco peregrinus,Peregrine Falcon,留、稀/冬、不普/過、不普,過、稀,冬、不普,,I
C43,隼科,Falconidae,336,紅隼,Falco tinnunculus,Eurasian Kestrel,冬、普,留、不普/過、普,冬、不普,,II
C43,隼科,Falconidae,337,紅腳隼,Falco amurensis,Amur Falcon,過、稀,過、稀,過、稀,,II
C43,隼科,Falconidae,338,灰背隼,Falco columbarius,Merlin,冬、稀/過、稀,迷,無,,II
C43,隼科,Falconidae,339,燕隼,Falco subbuteo,Eurasian Hobby,過、不普,過、不普,過、稀,,II
C44,八色鳥科,Pittidae,343,藍翅八色鳥,Pitta moluccensis,Blue-winged Pitta,迷,迷,無,,
C44,八色鳥科,Pittidae,342,八色鳥,Pitta nympha,Fairy Pitta,夏、不普,無,無,,II
C44,八色鳥科,Pittidae,341,綠胸八色鳥,Pitta sordida,Hooded Pitta,迷,無,無,,
C45,山椒鳥科,Campephagidae,349,花翅山椒鳥,Coracina macei,Large Cuckooshrike,留、稀,迷,無,,II
C45,山椒鳥科,Campephagidae,351,黑翅山椒鳥,Lalage melaschistos,Black-winged Cuckooshrike,冬、稀/過、稀,過、不普,過、稀,,
C45,山椒鳥科,Campephagidae,350,黑原鵑鵙,Lalage nigra,Pied Triller,迷,無,無,,
C45,山椒鳥科,Campephagidae,348,小灰山椒鳥,Pericrocotus cantonensis,Brown-rumped Minivet,迷,過、稀,無,,
C45,山椒鳥科,Campephagidae,347,灰山椒鳥,Pericrocotus divaricatus,Ashy Minivet,冬、稀/過、稀,過、普,過、不普,,
C45,山椒鳥科,Campephagidae,346,琉球山椒鳥,Pericrocotus tegimae,Ryukyu Minivet,迷,迷,無,,
C45,山椒鳥科,Campephagidae,345,長尾山椒鳥,Pericrocotus ethologus,Long-tailed Minivet,迷,無,無,,
C45,山椒鳥科,Campephagidae,344,灰喉山椒鳥,Pericrocotus solaris,Gray-chinned Minivet,留、普,無,無,,
C46,伯勞科,Laniidae,354,紅背伯勞,Lanius collurio,Red-backed Shrike,迷,無,無,,
C46,伯勞科,Laniidae,355,紅尾伯勞,Lanius cristatus,Brown Shrike,冬、普/過、普,過、普,過、普,,III
C46,伯勞科,Laniidae,356,棕背伯勞,Lanius schach,Long-tailed Shrike,留、普,過、不普/留、稀,留、普,,
C46,伯勞科,Laniidae,352,虎紋伯勞,Lanius tigrinus,Tiger Shrike,過、稀,過、稀,無,,
C46,伯勞科,Laniidae,357,楔尾伯勞,Lanius sphenocercus,Chinese Gray Shrike,迷,迷,過、稀,,
C46,伯勞科,Laniidae,353,紅頭伯勞,Lanius bucephalus,Bull-headed Shrike,冬、稀,過、稀,過、稀,,
C47,綠鵙科,Vireonidae,358,綠畫眉,Erpornis zantholeuca,White-bellied Erpornis,留、普,無,無,,
C48,黃鸝科,Oriolidae,359,黃鸝,Oriolus chinensis,Black-naped Oriole,留、稀/過、稀,過、不普,過、稀/夏、稀,,I
C48,黃鸝科,Oriolidae,360,朱鸝,Oriolus traillii,Maroon Oriole,留、不普,無,無,特有亞種(O. t. ardens),II
C49,卷尾科,Dicruridae,364,小卷尾,Dicrurus aeneus,Bronzed Drongo,留、普,無,無,特有亞種(D. a. braunianus),
C49,卷尾科,Dicruridae,365,髮冠卷尾,Dicrurus hottentottus,Hair-crested Drongo,過、稀,過、不普,過、稀,,
C49,卷尾科,Dicruridae,363,鴉嘴卷尾,Dicrurus annectans,Crow-billed Drongo,無,過、稀,無,,
C49,卷尾科,Dicruridae,362,灰卷尾,Dicrurus leucophaeus,Ashy Drongo,冬、稀/過、稀,過、普,過、稀,,
C49,卷尾科,Dicruridae,361,大卷尾,Dicrurus macrocercus,Black Drongo,留、普/過、稀,夏、不普,夏、不普/留、稀,特有亞種(D. m. harterti),
C50,王鶲科,Monarchidae,368,亞洲綬帶,Terpsiphone paradisi,Asian Paradise-Flycatcher,過、稀,過、稀,過、稀,,
C50,王鶲科,Monarchidae,367,紫綬帶,Terpsiphone atrocaudata,Japanese Paradise-Flycatcher,過、稀；夏、蘭嶼普/留、蘭嶼稀,過、稀,過、稀,,II
C50,王鶲科,Monarchidae,366,黑枕藍鶲,Hypothymis azurea,Black-naped Monarch,留、普,迷,迷,特有亞種(H. a. oberholseri),
C51,鴉科,Corvidae,377,禿鼻鴉,Corvus frugilegus,Rook,冬、稀,過、稀,冬、稀,,
C51,鴉科,Corvidae,378,小嘴烏鴉,Corvus corone,Carrion Crow,過、稀,過、稀,冬、稀,,
C51,鴉科,Corvidae,379,巨嘴鴉,Corvus macrorhynchos,Large-billed Crow,留、普,迷,迷,,
C51,鴉科,Corvidae,380,玉頸鴉,Corvus torquatus,Collared Crow,迷,無,留、不普,,
C51,鴉科,Corvidae,375,東方寒鴉,Corvus dauuricus,Daurian Jackdaw,迷,無,冬、稀,,
C51,鴉科,Corvidae,369,松鴉,Garrulus glandarius,Eurasian Jay,留、普,無,無,特有亞種(G. g. taivanus),
C51,鴉科,Corvidae,370,灰喜鵲,Cyanopica cyanus,Azure-winged Magpie,引進種、稀,迷,無,,
C51,鴉科,Corvidae,372,樹鵲,Dendrocitta formosae,Gray Treepie,留、普,迷,迷,特有亞種(D. f. formosae),
C51,鴉科,Corvidae,371,臺灣藍鵲,Urocissa caerulea,Taiwan Blue-Magpie,留、普,無,無,特有種,III
C51,鴉科,Corvidae,374,星鴉,Nucifraga caryocatactes,Eurasian Nutcracker,留、普,無,無,特有亞種(N. c. owstoni),
C51,鴉科,Corvidae,373,喜鵲,Pica pica,Eurasian Magpie,留、普,過、稀,留、普,,
C51,鴉科,Corvidae,376,家烏鴉,Corvus splendens,House Crow,迷,無,無,,
C52,百靈科,Alaudidae,384,小雲雀,Alauda gulgula,Oriental Skylark,留、普,留、稀,留、不普,,
C52,百靈科,Alaudidae,381,大短趾百靈,Calandrella brachydactyla,Greater Short-toed Lark,迷,無,無,,
C52,百靈科,Alaudidae,382,亞洲短趾百靈,Calandrella rufescens,Lesser Short-toed Lark,迷,迷,無,,
C52,百靈科,Alaudidae,383,歐亞雲雀,Alauda arvensis,Sky Lark,冬、稀,過、稀,冬、稀,,
C53,燕科,Hirundinidae,391,白腹毛腳燕,Delichon urbicum,Common House-Martin,迷,無,無,,
C53,燕科,Hirundinidae,385,棕沙燕,Riparia chinensis,Gray-throated Martin,留、普,迷,迷,,
C53,燕科,Hirundinidae,392,東方毛腳燕,Delichon dasypus,Asian House-Martin,留、不普,無,無,,
C53,燕科,Hirundinidae,386,灰沙燕,Riparia riparia,Bank Swallow,過、稀,過、不普,過、稀,,
C53,燕科,Hirundinidae,387,家燕,Hirundo rustica,Barn Swallow,夏、普/冬、普/過、普,夏、普,夏、普,,
C53,燕科,Hirundinidae,388,洋燕,Hirundo tahitica,Pacific Swallow,留、普,過、不普,過、不普,,
C53,燕科,Hirundinidae,389,金腰燕,Cecropis daurica,Red-rumped Swallow,過、稀,夏、稀,過、稀,,
C53,燕科,Hirundinidae,390,赤腰燕,Cecropis striolata,Striated Swallow,留、普,無,迷,,
C54,細嘴鶲科,Stenostiridae,393,方尾鶲,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,迷,迷,無,,
C55,山雀科,Paridae,397,青背山雀,Parus monticolus,Green-backed Tit,留、普,無,無,特有亞種(P. m. insperatus),III
C55,山雀科,Paridae,395,煤山雀,Periparus ater,Coal Tit,留、普,無,無,特有亞種(P. a. ptilosus),III
C55,山雀科,Paridae,396,白頰山雀,Parus cinereus,Cinereous Tit,迷,留、稀,無,,
C55,山雀科,Paridae,394,赤腹山雀,Poecile varius,Varied Tit,留、不普,迷,無,特有亞種(P. v. castaneoventris),II
C55,山雀科,Paridae,398,黃山雀,Parus holsti,Yellow Tit,留、稀,無,無,特有種,II
C56,攀雀科,Remizidae,399,攀雀,Remiz consobrinus,Chinese Penduline-Tit,迷,過、稀,過、稀,,
C57,長尾山雀科,Aegithalidae,400,紅頭山雀,Aegithalos concinnus,Black-throated Tit,留、普,留、不普,無,,
C58,鳾科,Sittidae,401,茶腹鳾,Sitta europaea,Eurasian Nuthatch,留、普,無,無,,
C59,鷦鷯科,Troglodytidae,402,鷦鷯,Troglodytes troglodytes,Eurasian Wren,留、普,無,無,特有亞種(T. t. taivanus),
C60,河烏科,Cinclidae,403,河烏,Cinclus pallasii,Brown Dipper,留、不普,無,無,,
C61,鵯科,Pycnonotidae,405,烏頭翁,Pycnonotus taivanus,Styan''s Bulbul,留、花蓮台東恆春半島普,無,無,特有種,II
C61,鵯科,Pycnonotidae,404,白環鸚嘴鵯,Spizixos semitorques,Collared Finchbill,留、普,無,無,特有亞種(S. s. cinereicapillus),
C61,鵯科,Pycnonotidae,406,白頭翁,Pycnonotus sinensis,Light-vented Bulbul,留、普,留、普,留、普,特有亞種(P. s. formosae),
C61,鵯科,Pycnonotidae,410,栗背短腳鵯,Hemixos castanonotus,Chestnut Bulbul,無,無,迷,,
C61,鵯科,Pycnonotidae,409,棕耳鵯,Hypsipetes amaurotis,Brown-eared Bulbul,留、蘭嶼綠島普/過、稀,迷,無,特有亞種(I. a. harterti),
C61,鵯科,Pycnonotidae,408,紅嘴黑鵯,Hypsipetes leucocephalus,Black Bulbul,留、普,迷,迷,特有亞種(H. l. nigerrimus),
C61,鵯科,Pycnonotidae,407,白喉紅臀鵯,Pycnonotus aurigaster,Sooty-headed Bulbul,無,無,迷,,
C62,戴菊科,Regulidae,412,火冠戴菊鳥,Regulus goodfellowi,Flamecrest,留、普,無,無,特有種,III
C62,戴菊科,Regulidae,411,戴菊鳥,Regulus regulus,Goldcrest,冬、稀/過、稀,過、稀,過、稀,,
C63,鷦眉科,Pnoepygidae,413,臺灣鷦眉,Pnoepyga formosana,Taiwan Cupwing,留、普,無,無,特有種,
C64,樹鶯科,Cettiidae,418,小鶯,Horornis fortipes,Brownish-flanked Bush-Warbler,留、普/過、稀,留、普,迷,特有亞種(H. f. robustipes),
C64,樹鶯科,Cettiidae,417,遠東樹鶯,Horornis canturians,Manchurian Bush-Warbler,冬、不普,冬、不普,冬、稀,,
C64,樹鶯科,Cettiidae,415,棕面鶯,Abroscopus albogularis,Rufous-faced Warbler,留、普,迷,無,,
C64,樹鶯科,Cettiidae,416,日本樹鶯,Horornis diphone,Japanese Bush-Warbler,冬、稀,無,無,,
C64,樹鶯科,Cettiidae,414,短尾鶯,Urosphena squameiceps,Asian Stubtail,冬、稀/過、稀,過、稀,冬、稀,,
C64,樹鶯科,Cettiidae,419,深山鶯,Horornis acanthizoides,Yellowish-bellied Bush-Warbler,留、普,無,無,特有亞種(H. a. concolor),
C65,柳鶯科,Phylloscopidae,423,褐色柳鶯,Phylloscopus fuscatus,Dusky Warbler,冬、稀/過、稀,過、不普,冬、不普,,
C65,柳鶯科,Phylloscopidae,424,黃腹柳鶯,Phylloscopus affinis,Tickell''s Leaf-Warbler,無,迷,無,,
C65,柳鶯科,Phylloscopidae,425,棕眉柳鶯,Phylloscopus armandii,Yellow-streaked Warbler,迷,無,無,,
C65,柳鶯科,Phylloscopidae,426,巨嘴柳鶯,Phylloscopus schwarzi,Radde''s Warbler,過、稀,過、稀,無,,
C65,柳鶯科,Phylloscopidae,427,黃腰柳鶯,Phylloscopus proregulus,Pallas''s Leaf-Warbler,過、不普,過、不普,過、稀,,
C65,柳鶯科,Phylloscopidae,428,黃眉柳鶯,Phylloscopus inornatus,Yellow-browed Warbler,冬、不普,冬、不普,冬、不普,,
C65,柳鶯科,Phylloscopidae,429,淡眉柳鶯,Phylloscopus humei,Hume''s Warbler,無,迷,無,,
C65,柳鶯科,Phylloscopidae,430,極北柳鶯,Phylloscopus borealis,Arctic Warbler,冬、普,冬、普,冬、不普,,
C65,柳鶯科,Phylloscopidae,431,雙斑綠柳鶯,Phylloscopus trochiloides,Greenish Warbler,迷,無,迷,,
C65,柳鶯科,Phylloscopidae,432,淡腳柳鶯,Phylloscopus tenellipes,Pale-legged Leaf-Warbler,過、稀,過、稀,過、稀,,
C65,柳鶯科,Phylloscopidae,433,庫頁島柳鶯,Phylloscopus borealoides,Sakhalin Leaf-Warbler,過、稀,過、稀,過、稀,,
C65,柳鶯科,Phylloscopidae,434,冠羽柳鶯,Phylloscopus coronatus,Eastern Crowned Leaf-Warbler,過、稀,過、稀,過、稀,,
C65,柳鶯科,Phylloscopidae,436,克氏冠紋柳鶯,Phylloscopus claudiae,Claudia''s Leaf-Warbler,迷,迷,無,,
C65,柳鶯科,Phylloscopidae,437,哈氏冠紋柳鶯,Phylloscopus goodsoni,Hartert''s Leaf-Warbler,迷,迷,無,,
C65,柳鶯科,Phylloscopidae,438,黑眉柳鶯,Phylloscopus ricketti,Sulphur-breasted Warbler,迷,迷,無,,
C65,柳鶯科,Phylloscopidae,439,淡尾鶲鶯,Seicercus soror,Plain-tailed Warbler,無,迷,無,,
C65,柳鶯科,Phylloscopidae,440,比氏鶲鶯,Seicercus valentini,Bianchi''s Warbler,迷,無,無,,
C65,柳鶯科,Phylloscopidae,441,栗頭鶲鶯,Seicercus castaniceps,Chestnut-crowned Warbler,迷,無,無,,
C65,柳鶯科,Phylloscopidae,435,飯島柳鶯,Phylloscopus ijimae,Ijima''s Leaf-Warbler,過、稀,無,無,,III
C65,柳鶯科,Phylloscopidae,420,歐亞柳鶯,Phylloscopus trochilus,Willow Warbler,迷,無,無,,
C65,柳鶯科,Phylloscopidae,421,嘰咋柳鶯,Phylloscopus collybita,Common Chiffchaff,迷,無,無,,
C65,柳鶯科,Phylloscopidae,422,林柳鶯,Phylloscopus sibilatrix,Wood Warbler,迷,無,無,,
C66,葦鶯科,Acrocephalidae,447,布氏葦鶯,Acrocephalus dumetorum,Blyth''s Reed-Warbler,迷,無,無,,
